"key_person","key_uuid","key_mlbam","key_retro","key_bbref","key_fangraphs","name_first","name_last","name_given","name_nick","birth_year","birth_month","birth_day","pro_played_first","mlb_played_first","mlb_played_last"
"da8e94a1","da8e94a1-436c-4ddd-9bb7-f40bb0fc588e",114739,"giamj001","giambja01",818,"Jason","Giambi","Jason Gilbert","",1971,1,8,1992,1995,2014
"fb262eff","fb262eff-8f81-4403-aefa-c268198e0270",543213,"giavj001","giavojo01",6740,"Johnny","Giavotella","Johnny Arthur","",1987,7,10,2008,2011,2017
"3e15e1ee","3e15e1ee-5cf1-4367-981f-008707304227",664139,"","gibauia01",17871,"Ian","Gibaut","Ian Philip","",1993,11,19,2015,2019,2019
"87ebbe65","87ebbe65-fe99-4236-804d-7553f9ce03c9",400158,"gibbj002","gibboja01",141,"Jay","Gibbons","Jay Jonathan","",1977,3,2,1998,2001,2011
"9ffdd525","9ffdd525-aa3d-4edb-94a3-ee26f834a2ee",502043,"gibsk002","gibsoky01",10123,"Kyle","Gibson","Kyle Benjamin","",1987,10,23,2010,2013,2019
"4e182998","4e182998-6fe3-485d-bcf8-45ae7c820ef3",571704,"gilek001","gileske01",12910,"Ken","Giles","Kenneth Robert","",1990,9,20,2011,2014,2019
"80fd4897","80fd4897-9d7c-4069-9e22-b811667eb86d",543216,"gillc001","gillaco01",9009,"Conor","Gillaspie","Conor Michael","",1987,7,18,2008,2008,2017
"38bcf1b1","38bcf1b1-4571-463a-ac2b-97b60a1099ad",502261,"gillc002","gilleco01",5888,"Cole","Gillespie","Cole Braden","",1984,6,20,2006,2010,2016
"ab49a8d1","ab49a8d1-9b95-4ea0-a842-768c252eee39",543219,"gilms001","gilmase01",12781,"Sean","Gilmartin","Sean Patrick","",1990,5,8,2011,2015,2019
"6178c693","6178c693-7174-4fb1-a184-384803ab08aa",460269,"gimec001","gimench01",7324,"Chris","Gimenez","Christopher Paul","",1982,12,27,2004,2009,2018
"22af6ea1","22af6ea1-c318-49f4-8ec0-cbc12fcf22a5",430591,"gimeh001","gimenhe01",2172,"Hector","Gimenez","Hector C.","",1982,9,28,2002,2006,2013
"6bc65b14","6bc65b14-3d56-4560-b6af-37e755faee49",518725,"gindc001","gindlca01",5002,"Caleb","Gindl","Caleb Charles","",1988,8,31,2007,2013,2014
"c23af3f5","c23af3f5-eea2-442a-abf7-d3d9989730c9",656464,"","ginkeke01",19876,"Kevin","Ginkel","Kevin Andrew","",1994,3,24,2016,2019,2019
"022e27bb","022e27bb-b5e9-4085-8e40-48aa0aad313a",608337,"gioll001","giolilu01",15474,"Lucas","Giolito","Lucas Frost","",1994,7,14,2012,2016,2019
"3ad0e49d","3ad0e49d-48ca-47f1-b8e5-2a3dd6396a91",643325,"giroc001","girodch01",15542,"Chad","Girodo","Chad Alan","",1991,2,6,2013,2016,2016
"df73a1ae","df73a1ae-9831-4ea7-8928-92da7a7ded63",571710,"givem001","givenmy01",10430,"Mychal","Givens","Mychal Antonio","",1990,5,13,2010,2015,2019
"6fa86f5b","6fa86f5b-f6b6-43c6-b602-7bcdb966f52a",607192,"glast001","glasnty01",14374,"Tyler","Glasnow","Tyler Allen","",1993,8,23,2012,2016,2019
"5eb9a7df","5eb9a7df-3671-4d58-9f94-30d012e01f91",136267,"glaut001","glaustr01",15,"Troy","Glaus","Troy Edward","",1976,8,3,1998,1998,2010
"0c12be02","0c12be02-149d-47b5-8b83-8fc09f8dc2ac",543223,"glenb001","glennbr01",7392,"Brad","Glenn","Bradley Edward","",1987,4,2,2009,2014,2014
"23ee0fb1","23ee0fb1-c98d-44ee-a496-cd473171107b",340393,"gloar001","gloadro01",1538,"Ross","Gload","Ross Peter","",1976,4,5,1997,2000,2011
"2f6c00af","2f6c00af-26e8-455e-a2f4-79a4207a1eeb",606983,"glovk001","gloveko01",17695,"Koda","Glover","Koda James","",1993,4,13,2015,2016,2018
"a0f66690","a0f66690-94ee-48ae-a158-529756a0d8ff",453232,"godfg001","godfrgr01",3128,"Graham","Godfrey","Graham H.","",1984,8,9,2007,2011,2012
"ab12d524","ab12d524-d1a6-4a6a-a26f-8fe164afc3f9",643327,"godlz001","godleza01",14862,"Zack","Godley","Zachary Thomas","",1990,4,21,2013,2015,2019
"acfbd2b8","acfbd2b8-e2d9-46f9-b577-abafcb7e9931",572876,"goebj001","goebbja01",9431,"Jake","Goebbert","Jacob Dwayne","",1987,9,24,2009,2014,2014
"abfbe313","abfbe313-d39a-4888-a8dd-73cda957ded5",592340,"goede001","goedder01",11712,"Erik","Goeddel","Erik Van Norman","",1988,12,20,2010,2014,2018
"7050028e","7050028e-001e-4f81-96c9-d710f055b6e8",595963,"goedt001","goeddty01",13180,"Tyler","Goeddel","Tyler David","",1992,10,20,2012,2016,2016
"84f5900d","84f5900d-2f3c-4495-a027-17571ea59188",592341,"gofod001","goforda01",12166,"David","Goforth","David Paul","",1988,10,11,2011,2015,2017
"22485f80","22485f80-0310-4a18-8859-1660591a5aec",627894,"gohal001","goharlu01",15166,"Luiz","Gohara","Luiz Henrique","",1996,7,31,2013,2017,2018
"a097be0c","a097be0c-00c7-479d-b570-f311fb05b7c6",572365,"goinr001","goinsry01",9807,"Ryan","Goins","Ryan Matthew","",1988,2,13,2009,2013,2019
"a4ef8b50","a4ef8b50-90f3-4a79-a70e-6bf73ec44429",643329,"goldb001","goldbbr01",14776,"Brad","Goldberg","Bradley Andrew","",1990,2,21,2013,2017,2017
"6b37a7f2","6b37a7f2-0433-468e-af27-a2f39837104a",502671,"goldp001","goldspa01",9218,"Paul","Goldschmidt","Paul Edward","",1987,9,10,2009,2011,2019
"7942c081","7942c081-082c-45e6-8aa3-8f39f489adce",449172,"golsg001","golsogr01",8074,"Greg","Golson","Gregory Joseph","",1985,9,17,2004,2008,2011
"09c6f3dd","09c6f3dd-1b3f-4663-91ef-a8a3bb88c86d",596295,"gomba001","gombeau01",16561,"Austin","Gomber","Austin Zachary","",1993,11,23,2014,2018,2018
"53ffd27d","53ffd27d-b508-43eb-bdbe-f53d8b3360e2",460156,"gomeb001","gomesbr01",2267,"Brandon","Gomes","Brandon Paul","",1984,7,15,2007,2011,2015
"a870072f","a870072f-e0de-4c14-b93f-1194467de01c",430404,"gomej001","gomesjo01",1845,"Jonny","Gomes","Jonathan Johnson","",1980,11,22,2001,2003,2015
"094fd471","094fd471-616c-4c8d-9e7b-718d4f12d92c",543228,"gomey001","gomesya01",9627,"Yan","Gomes","Yan","",1987,7,19,2009,2012,2019
"fc8bf38d","fc8bf38d-ffe7-44f4-a47f-a9691e5db826",460576,"gomec002","gomezca01",4881,"Carlos","Gomez","Carlos Argelis","",1985,12,4,2004,2007,2019
"761971ad","761971ad-272b-48fb-bdf1-0c755dddaef0",467143,"gomeh001","gomezhe01",2264,"Hector","Gomez","Hector Alexis","",1988,3,5,2006,2011,2015
"09bc728f","09bc728f-46d7-4e04-9315-65af7b170e1f",491646,"gomej002","gomezje01",9033,"Jeanmar","Gomez","Jeanmar Alejandro","",1988,2,10,2006,2010,2019
"c5e605ec","c5e605ec-5456-4c98-b92e-2552fa79b615",450855,"gomem001","gomezma01",5342,"Mauro","Gomez","Mauro Alexis","",1984,9,7,2004,2012,2012
"dd442858","dd442858-4667-44b1-b683-ec3e766f0fdc",622497,"gomem002","gomezmi01",17075,"Miguel","Gomez","Miguel Angel","",1992,12,17,2012,2017,2018
"014753bb","014753bb-b220-4bd4-a054-01602c3c8379",596816,"gomer002","gomezro01",12963,"Roberto","Gomez","Roberto Ezequiel","",1989,8,3,2010,2017,2018
"03618e56","03618e56-95b2-4fff-8d05-5d25c823c063",624427,"gonss001","gonsast01",15492,"Stephen","Gonsalves","Stephen William","",1994,7,8,2013,2018,2018
"2ebb6c80","2ebb6c80-19ab-4047-9dda-a3f6695e8005",664062,"","gonsoto01",19388,"Tony","Gonsolin","Anthony D.","",1994,5,14,2016,2019,2019
"473000c4","473000c4-f811-4ec0-a827-1d494d81d118",594835,"gonzm005","gonzama02",15467,"Marco","Gonzales","Marco Elias","",1992,2,16,2013,2014,2019
"d0b4a06d","d0b4a06d-93df-41fa-9eee-7b02727f9d77",408236,"gonza003","gonzaad01",1908,"Adrian","Gonzalez","Adrian Sabin","",1982,5,8,2000,2004,2018
"a1a9dd08","a1a9dd08-590e-47c2-a64a-71225a33aded",471868,"gonza005","gonzaal03",4906,"Alberto","Gonzalez","Alberto Ramon","",1983,4,18,2004,2007,2013
"535c54f0","535c54f0-bb72-422c-a154-6e817d69837e",136460,"gonza002","gonzaal02",520,"Alex","Gonzalez","Alexander","",1977,2,15,1995,1998,2014
"5a46ee85","5a46ee85-7ecb-4634-a8a4-acb096326afd",554054,"gonza006","gonzaal04",14267,"Alfredo","Gonzalez","Alfredo Rene","",1992,7,13,2009,2018,2018
"4b177c4a","4b177c4a-678e-4f63-8f64-26a24ab1a416",471865,"gonzc001","gonzaca01",7287,"Carlos","Gonzalez","Carlos Eduardo","",1985,10,17,2003,2008,2019
"6278dfa5","6278dfa5-6f03-4a8f-81a1-e86304ac675b",592346,"gonzc002","gonzach01",14663,"Chi Chi","Gonzalez","Alexander","",1992,1,15,2013,2015,2019
"a23a1188","a23a1188-1c41-4c80-aa9c-1e55853e073f",429440,"gonze001","gonzaed01",1727,"Edgar","Gonzalez","Edgar Gerardo","",1983,2,23,2002,2003,2013
"9e327a0d","9e327a0d-893c-4037-aae4-72f73bfa2901",434619,"gonze002","gonzaen01",2568,"Enrique","Gonzalez","Enrique Cesar","",1982,7,14,2000,2006,2011
"d2ed8482","d2ed8482-5842-4bc8-977a-091b6d806a7a",570481,"gonze004","gonzaer01",13369,"Erik","Gonzalez","Erik","",1991,8,31,2009,2016,2019
"7a17bcd7","7a17bcd7-be52-4c6e-8aa0-b2bafc1c35cd",461829,"gonzg003","gonzagi01",7448,"Gio","Gonzalez","Giovany Aramis","",1985,9,19,2004,2008,2019
"7a0ac8cc","7a0ac8cc-1889-4497-b971-a569e665d28e",503556,"gonzm002","gonzama01",5497,"Marwin","Gonzalez","Marwin Javier","",1989,3,14,2006,2012,2019
"1d97b4a1","1d97b4a1-2d85-44f9-9165-4ad5b3905d1b",642571,"gonzm007","gonzame01",17313,"Merandy","Gonzalez","Merandy","",1995,10,9,2013,2018,2018
"3d211bec","3d211bec-ee72-4412-b4d8-b76ac7464e3e",544838,"gonzm004","gonzami04",4049,"Miguel","Gonzalez","Miguel Antonio","",1990,12,3,2008,2013,2013
"ea939f2b","ea939f2b-e384-440f-9d4c-8f0a6b2087cc",456068,"gonzm003","gonzami03",7024,"Miguel","Gonzalez","Miguel Angel","",1984,5,27,2005,2012,2018
"f86d3ad9","f86d3ad9-fc75-4b32-a16c-1308e6c6aac9",646057,"gonzm006","gonzami05",15675,"Miguel","Gonzalez","Miguel Alfredo","",1983,9,23,2004,2014,2014
